Id_A,SAME_AS,Id_B
18812200,SAME_AS,18890227
18782379,SAME_AS,18890227
18812650,SAME_AS,18890235
18812651,SAME_AS,18890236
18812653,SAME_AS,18890237
18571965,SAME_AS,18890240
18782382,SAME_AS,18890244
18810457,SAME_AS,18890250
18810459,SAME_AS,18890252
18780209,SAME_AS,18890254
18570677,SAME_AS,18890254
18811926,SAME_AS,18890254
18811927,SAME_AS,18890255
18812920,SAME_AS,18890258
18812854,SAME_AS,18890259
18780587,SAME_AS,18890262
18570614,SAME_AS,18890262
18810315,SAME_AS,18890262
18782391,SAME_AS,18890263
18812212,SAME_AS,18890263
18812492,SAME_AS,18890266
18781808,SAME_AS,18890266
18810343,SAME_AS,18890267
18780346,SAME_AS,18890267
18810458,SAME_AS,18890270
18812189,SAME_AS,18890271
18782369,SAME_AS,18890271
18810468,SAME_AS,18890274
18780445,SAME_AS,18890275
18810469,SAME_AS,18890275
18781792,SAME_AS,18890276
18812476,SAME_AS,18890276
18570243,SAME_AS,18890279
18810480,SAME_AS,18890279
18810481,SAME_AS,18890280
18780452,SAME_AS,18890280
18780470,SAME_AS,18890281
18570932,SAME_AS,18890281
18810492,SAME_AS,18890281
18810494,SAME_AS,18890283
18780473,SAME_AS,18890284
18810495,SAME_AS,18890284
18780484,SAME_AS,18890285
18810504,SAME_AS,18890285
18780485,SAME_AS,18890286
18570252,SAME_AS,18890286
18810505,SAME_AS,18890286
18810512,SAME_AS,18890287
18571222,SAME_AS,18890287
18780487,SAME_AS,18890287
18780491,SAME_AS,18890288
18810515,SAME_AS,18890288
18780493,SAME_AS,18890289
18571976,SAME_AS,18890289
18810526,SAME_AS,18890289
18780494,SAME_AS,18890290
18780495,SAME_AS,18890291
18810527,SAME_AS,18890292
18780496,SAME_AS,18890292
18810528,SAME_AS,18890293
18780497,SAME_AS,18890293
18811145,SAME_AS,18890294
18782071,SAME_AS,18890294
18811146,SAME_AS,18890295
18782072,SAME_AS,18890295
18811148,SAME_AS,18890297
18782074,SAME_AS,18890297
18811149,SAME_AS,18890298
18782075,SAME_AS,18890298
18782076,SAME_AS,18890299
18811150,SAME_AS,18890299
18811151,SAME_AS,18890300
18570292,SAME_AS,18890301
18810551,SAME_AS,18890301
18780507,SAME_AS,18890301
18810552,SAME_AS,18890302
18780508,SAME_AS,18890302
18571023,SAME_AS,18890302
18810555,SAME_AS,18890303
18780512,SAME_AS,18890303
18810554,SAME_AS,18890304
18780511,SAME_AS,18890304
18780513,SAME_AS,18890305
18810556,SAME_AS,18890305
18810557,SAME_AS,18890306
18780510,SAME_AS,18890310
18810553,SAME_AS,18890310
18780519,SAME_AS,18890311
18570698,SAME_AS,18890311
18810567,SAME_AS,18890311
18810568,SAME_AS,18890312
18780520,SAME_AS,18890312
18571404,SAME_AS,18890312
18780521,SAME_AS,18890313
18810569,SAME_AS,18890313
18570700,SAME_AS,18890313
18810581,SAME_AS,18890314
18780543,SAME_AS,18890314
18780544,SAME_AS,18890315
18570393,SAME_AS,18890315
18810582,SAME_AS,18890315
18810583,SAME_AS,18890316
18780545,SAME_AS,18890316
18780546,SAME_AS,18890317
18810584,SAME_AS,18890317
18810586,SAME_AS,18890318
18780548,SAME_AS,18890318
18570281,SAME_AS,18890318
18782407,SAME_AS,18890319
18812245,SAME_AS,18890319
18782408,SAME_AS,18890320
18812246,SAME_AS,18890320
18812247,SAME_AS,18890321
18812248,SAME_AS,18890322
18810589,SAME_AS,18890324
18780549,SAME_AS,18890324
18570283,SAME_AS,18890324
18810590,SAME_AS,18890325
18780551,SAME_AS,18890325
18810591,SAME_AS,18890326
18570290,SAME_AS,18890326
18780553,SAME_AS,18890327
18810592,SAME_AS,18890327
18810593,SAME_AS,18890328
18570297,SAME_AS,18890330
18810601,SAME_AS,18890331
18780565,SAME_AS,18890331
18570299,SAME_AS,18890331
18810608,SAME_AS,18890332
18810610,SAME_AS,18890333
18780572,SAME_AS,18890333
18570831,SAME_AS,18890334
18810616,SAME_AS,18890334
18810617,SAME_AS,18890335
18571814,SAME_AS,18890335
18810618,SAME_AS,18890336
18810623,SAME_AS,18890338
18812587,SAME_AS,18890340
18812588,SAME_AS,18890341
18781050,SAME_AS,18890342
18572478,SAME_AS,18890342
18810640,SAME_AS,18890342
18781051,SAME_AS,18890343
18810641,SAME_AS,18890343
18810642,SAME_AS,18890344
18781052,SAME_AS,18890344
18810643,SAME_AS,18890345
18570379,SAME_AS,18890348
18810416,SAME_AS,18890348
18782009,SAME_AS,18890348
18572026,SAME_AS,18890349
18810417,SAME_AS,18890349
18810418,SAME_AS,18890350
18810420,SAME_AS,18890351
18810421,SAME_AS,18890352
18810419,SAME_AS,18890353
18810670,SAME_AS,18890354
18780596,SAME_AS,18890354
18570066,SAME_AS,18890355
18780597,SAME_AS,18890355
18810671,SAME_AS,18890355
18810673,SAME_AS,18890356
18810658,SAME_AS,18890359
18810659,SAME_AS,18890360
18780632,SAME_AS,18890360
18780639,SAME_AS,18890361
18810674,SAME_AS,18890361
18780640,SAME_AS,18890362
18810675,SAME_AS,18890362
18810676,SAME_AS,18890363
18780641,SAME_AS,18890363
18780643,SAME_AS,18890364
18810678,SAME_AS,18890364
18810679,SAME_AS,18890365
18780644,SAME_AS,18890365
18810680,SAME_AS,18890366
18780645,SAME_AS,18890366
18780646,SAME_AS,18890367
18810681,SAME_AS,18890367
18810752,SAME_AS,18890368
18780741,SAME_AS,18890368
18780614,SAME_AS,18890370
18810689,SAME_AS,18890370
18780611,SAME_AS,18890371
18780612,SAME_AS,18890372
18810688,SAME_AS,18890372
18780615,SAME_AS,18890373
18810690,SAME_AS,18890373
18780613,SAME_AS,18890374
18810691,SAME_AS,18890374
18810692,SAME_AS,18890375
18780616,SAME_AS,18890375
18780647,SAME_AS,18890376
18810701,SAME_AS,18890376
18780648,SAME_AS,18890377
18810702,SAME_AS,18890377
18810703,SAME_AS,18890378
18780649,SAME_AS,18890378
18780650,SAME_AS,18890380
18810710,SAME_AS,18890380
18780651,SAME_AS,18890381
18810711,SAME_AS,18890381
18811827,SAME_AS,18890382
18782114,SAME_AS,18890382
18810716,SAME_AS,18890385
18810717,SAME_AS,18890386
18810718,SAME_AS,18890387
18810737,SAME_AS,18890389
18571586,SAME_AS,18890390
18810738,SAME_AS,18890390
18810740,SAME_AS,18890391
18810741,SAME_AS,18890392
18570799,SAME_AS,18890393
18810735,SAME_AS,18890393
18810736,SAME_AS,18890394
18810742,SAME_AS,18890395
18570346,SAME_AS,18890396
18780669,SAME_AS,18890396
18810767,SAME_AS,18890396
18571511,SAME_AS,18890397
18810768,SAME_AS,18890397
18780670,SAME_AS,18890397
18810772,SAME_AS,18890398
18780674,SAME_AS,18890398
18810775,SAME_AS,18890399
18780678,SAME_AS,18890399
18780728,SAME_AS,18890400
18810744,SAME_AS,18890400
18810745,SAME_AS,18890401
18780729,SAME_AS,18890401
18780730,SAME_AS,18890402
18810746,SAME_AS,18890402
18810747,SAME_AS,18890403
18780731,SAME_AS,18890403
18810748,SAME_AS,18890404
18780732,SAME_AS,18890404
18810781,SAME_AS,18890407
18810782,SAME_AS,18890408
18780680,SAME_AS,18890408
18810789,SAME_AS,18890409
18780687,SAME_AS,18890409
18810763,SAME_AS,18890410
18780747,SAME_AS,18890410
18810791,SAME_AS,18890411
18780691,SAME_AS,18890411
18780690,SAME_AS,18890412
18810792,SAME_AS,18890412
18810793,SAME_AS,18890413
18780692,SAME_AS,18890413
18780693,SAME_AS,18890414
18810794,SAME_AS,18890414
18570367,SAME_AS,18890415
18780694,SAME_AS,18890415
18810804,SAME_AS,18890415
18810805,SAME_AS,18890416
18780695,SAME_AS,18890416
18810799,SAME_AS,18890417
18780707,SAME_AS,18890417
18570365,SAME_AS,18890417
18780708,SAME_AS,18890418
18810800,SAME_AS,18890418
18780709,SAME_AS,18890419
18810803,SAME_AS,18890419
18810790,SAME_AS,18890423
18780689,SAME_AS,18890423
18572347,SAME_AS,18890428
18812078,SAME_AS,18890428
18812079,SAME_AS,18890429
18812080,SAME_AS,18890430
18812081,SAME_AS,18890431
18812082,SAME_AS,18890432
18810831,SAME_AS,18890435
18780719,SAME_AS,18890435
18570384,SAME_AS,18890435
18780723,SAME_AS,18890437
18810834,SAME_AS,18890437
18780724,SAME_AS,18890438
18810835,SAME_AS,18890438
18810839,SAME_AS,18890440
18570854,SAME_AS,18890440
18780733,SAME_AS,18890440
18780734,SAME_AS,18890441
18810840,SAME_AS,18890441
18780738,SAME_AS,18890442
18810843,SAME_AS,18890442
18810841,SAME_AS,18890443
18780735,SAME_AS,18890443
18780282,SAME_AS,18890444
18810262,SAME_AS,18890444
18572423,SAME_AS,18890448
18780960,SAME_AS,18890448
18811011,SAME_AS,18890448
18780961,SAME_AS,18890449
18570475,SAME_AS,18890449
18811012,SAME_AS,18890449
18780962,SAME_AS,18890450
18811014,SAME_AS,18890450
18811015,SAME_AS,18890451
18780964,SAME_AS,18890451
18780963,SAME_AS,18890452
18780753,SAME_AS,18890454
18570401,SAME_AS,18890454
18810856,SAME_AS,18890454
18810855,SAME_AS,18890455
18780752,SAME_AS,18890455
18780758,SAME_AS,18890456
18810860,SAME_AS,18890456
18780766,SAME_AS,18890457
18810873,SAME_AS,18890457
18810874,SAME_AS,18890458
18810875,SAME_AS,18890459
18571853,SAME_AS,18890463
18810850,SAME_AS,18890463
18810868,SAME_AS,18890464
18780769,SAME_AS,18890464
18810869,SAME_AS,18890465
18780771,SAME_AS,18890465
18810870,SAME_AS,18890466
18780772,SAME_AS,18890466
18810871,SAME_AS,18890467
18780773,SAME_AS,18890467
18780774,SAME_AS,18890468
18810872,SAME_AS,18890468
18780112,SAME_AS,18890469
18810877,SAME_AS,18890469
18780782,SAME_AS,18890470
18810895,SAME_AS,18890470
18810896,SAME_AS,18890471
18570891,SAME_AS,18890471
18780783,SAME_AS,18890471
18810897,SAME_AS,18890472
18780786,SAME_AS,18890472
18810898,SAME_AS,18890473
18780784,SAME_AS,18890473
18780785,SAME_AS,18890474
18810899,SAME_AS,18890474
18810891,SAME_AS,18890476
18810893,SAME_AS,18890477
18570476,SAME_AS,18890477
18810902,SAME_AS,18890478
18780790,SAME_AS,18890478
18572180,SAME_AS,18890479
18810903,SAME_AS,18890479
18780791,SAME_AS,18890479
18810904,SAME_AS,18890480
18780792,SAME_AS,18890480
18780793,SAME_AS,18890481
18810905,SAME_AS,18890481
18810906,SAME_AS,18890482
18810907,SAME_AS,18890483
18810909,SAME_AS,18890484
18572179,SAME_AS,18890484
18780796,SAME_AS,18890484
18782460,SAME_AS,18890485
18812839,SAME_AS,18890485
18780942,SAME_AS,18890486
18810979,SAME_AS,18890486
18811615,SAME_AS,18890487
18810925,SAME_AS,18890490
18570427,SAME_AS,18890490
18780813,SAME_AS,18890491
18810926,SAME_AS,18890491
18810928,SAME_AS,18890492
18810939,SAME_AS,18890493
18571801,SAME_AS,18890493
18782034,SAME_AS,18890493
18571082,SAME_AS,18890494
18810940,SAME_AS,18890494
18780823,SAME_AS,18890494
18810941,SAME_AS,18890495
18810942,SAME_AS,18890499
18780827,SAME_AS,18890499
18810943,SAME_AS,18890500
18780828,SAME_AS,18890500
18810944,SAME_AS,18890501
18780829,SAME_AS,18890501
18780836,SAME_AS,18890505
18810956,SAME_AS,18890505
18570434,SAME_AS,18890505
18810957,SAME_AS,18890506
18570470,SAME_AS,18890506
18810959,SAME_AS,18890507
18810960,SAME_AS,18890508
18780840,SAME_AS,18890508
18810961,SAME_AS,18890509
18810962,SAME_AS,18890510
18780842,SAME_AS,18890510
18810963,SAME_AS,18890511
18571900,SAME_AS,18890512
18810965,SAME_AS,18890512
18780849,SAME_AS,18890512
18812937,SAME_AS,18890513
18571622,SAME_AS,18890513
18782539,SAME_AS,18890513
18780850,SAME_AS,18890515
18810966,SAME_AS,18890515
18810964,SAME_AS,18890516
18780848,SAME_AS,18890516
18571897,SAME_AS,18890516
18781768,SAME_AS,18890517
18812453,SAME_AS,18890517
18812820,SAME_AS,18890518
18782203,SAME_AS,18890518
18781771,SAME_AS,18890519
18812455,SAME_AS,18890519
18780867,SAME_AS,18890520
18810980,SAME_AS,18890520
18570896,SAME_AS,18890520
18810981,SAME_AS,18890521
18780868,SAME_AS,18890521
18810983,SAME_AS,18890522
18780871,SAME_AS,18890523
18810985,SAME_AS,18890523
18810986,SAME_AS,18890524
18780872,SAME_AS,18890524
18810987,SAME_AS,18890525
18780875,SAME_AS,18890525
18570447,SAME_AS,18890525
18811064,SAME_AS,18890526
18780877,SAME_AS,18890526
18782387,SAME_AS,18890527
18811065,SAME_AS,18890527
18811066,SAME_AS,18890528
18780883,SAME_AS,18890531
18810998,SAME_AS,18890531
18811002,SAME_AS,18890533
18780888,SAME_AS,18890533
18811000,SAME_AS,18890534
18780885,SAME_AS,18890534
18781451,SAME_AS,18890535
18812880,SAME_AS,18890535
18780892,SAME_AS,18890540
18570420,SAME_AS,18890540
18811016,SAME_AS,18890540
18572422,SAME_AS,18890541
18780893,SAME_AS,18890541
18811017,SAME_AS,18890541
18811024,SAME_AS,18890542
18570466,SAME_AS,18890542
18572424,SAME_AS,18890543
18780902,SAME_AS,18890543
18811025,SAME_AS,18890543
18811030,SAME_AS,18890544
18780905,SAME_AS,18890544
18780904,SAME_AS,18890545
18811027,SAME_AS,18890545
18780906,SAME_AS,18890546
18811028,SAME_AS,18890546
18811029,SAME_AS,18890547
18780907,SAME_AS,18890547
18781738,SAME_AS,18890549
18812164,SAME_AS,18890549
18572434,SAME_AS,18890554
18811004,SAME_AS,18890554
18570986,SAME_AS,18890555
18811005,SAME_AS,18890555
18811006,SAME_AS,18890556
18811008,SAME_AS,18890557
18811009,SAME_AS,18890558
18811010,SAME_AS,18890559
18810968,SAME_AS,18890571
18780855,SAME_AS,18890571
18570444,SAME_AS,18890571
18780859,SAME_AS,18890572
18810972,SAME_AS,18890572
18780860,SAME_AS,18890573
18810973,SAME_AS,18890573
18810974,SAME_AS,18890574
18780861,SAME_AS,18890574
18812637,SAME_AS,18890575
18780988,SAME_AS,18890575
18780989,SAME_AS,18890576
18812638,SAME_AS,18890576
18570642,SAME_AS,18890576
18780990,SAME_AS,18890577
18812639,SAME_AS,18890577
18812640,SAME_AS,18890578
18780991,SAME_AS,18890578
18812642,SAME_AS,18890579
18780993,SAME_AS,18890579
18780994,SAME_AS,18890580
18812643,SAME_AS,18890580
18811772,SAME_AS,18890581
18782127,SAME_AS,18890581
18572079,SAME_AS,18890582
18782128,SAME_AS,18890582
18811773,SAME_AS,18890582
18811774,SAME_AS,18890583
18782129,SAME_AS,18890583
18811775,SAME_AS,18890584
18782130,SAME_AS,18890584
18811131,SAME_AS,18890586
18781056,SAME_AS,18890586
18570621,SAME_AS,18890586
18782526,SAME_AS,18890588
18811092,SAME_AS,18890588
18572419,SAME_AS,18890588
18811093,SAME_AS,18890589
18811094,SAME_AS,18890590
18782528,SAME_AS,18890590
18780490,SAME_AS,18890591
18810514,SAME_AS,18890591
18811826,SAME_AS,18890595
18810007,SAME_AS,18890598
18782562,SAME_AS,18890598
18810008,SAME_AS,18890599
18782564,SAME_AS,18890600
18810009,SAME_AS,18890600
18781343,SAME_AS,18890601
18811484,SAME_AS,18890601
18571956,SAME_AS,18890601
18572232,SAME_AS,18890602
18811485,SAME_AS,18890602
18781344,SAME_AS,18890602
18781346,SAME_AS,18890603
18811487,SAME_AS,18890603
18781348,SAME_AS,18890604
18811488,SAME_AS,18890604
18812115,SAME_AS,18890605
18781692,SAME_AS,18890605
18781345,SAME_AS,18890606
18811486,SAME_AS,18890606
18781295,SAME_AS,18890608
18571172,SAME_AS,18890608
18811405,SAME_AS,18890608
18811406,SAME_AS,18890609
18781296,SAME_AS,18890609
18781298,SAME_AS,18890610
18811408,SAME_AS,18890610
18781297,SAME_AS,18890611
18811407,SAME_AS,18890611
18811396,SAME_AS,18890612
18781284,SAME_AS,18890612
18781334,SAME_AS,18890613
18811460,SAME_AS,18890613
18811458,SAME_AS,18890615
18781332,SAME_AS,18890615
18811459,SAME_AS,18890616
18571630,SAME_AS,18890617
18811758,SAME_AS,18890617
18782049,SAME_AS,18890617
18811759,SAME_AS,18890618
18782050,SAME_AS,18890618
18571728,SAME_AS,18890618
18811762,SAME_AS,18890619
18782053,SAME_AS,18890619
18781363,SAME_AS,18890620
18571846,SAME_AS,18890621
18781364,SAME_AS,18890621
18781365,SAME_AS,18890624
18781311,SAME_AS,18890625
18811424,SAME_AS,18890625
18811422,SAME_AS,18890627
18781309,SAME_AS,18890627
18810109,SAME_AS,18890628
18810110,SAME_AS,18890629
18810010,SAME_AS,18890632
18780006,SAME_AS,18890632
18570832,SAME_AS,18890633
18780007,SAME_AS,18890633
18810011,SAME_AS,18890633
18780008,SAME_AS,18890634
18810012,SAME_AS,18890634
18810013,SAME_AS,18890635
18812662,SAME_AS,18890636
18812663,SAME_AS,18890637
18780017,SAME_AS,18890638
18810022,SAME_AS,18890638
18780018,SAME_AS,18890639
18810023,SAME_AS,18890639
18782579,SAME_AS,18890640
18810025,SAME_AS,18890640
18810027,SAME_AS,18890641
18780021,SAME_AS,18890641
18810028,SAME_AS,18890642
18780022,SAME_AS,18890642
18780230,SAME_AS,18890643
18571715,SAME_AS,18890643
18810035,SAME_AS,18890643
18810036,SAME_AS,18890644
18780231,SAME_AS,18890644
18780232,SAME_AS,18890645
18810037,SAME_AS,18890645
18571250,SAME_AS,18890648
18810061,SAME_AS,18890648
18780041,SAME_AS,18890648
18810063,SAME_AS,18890650
18780044,SAME_AS,18890650
18810064,SAME_AS,18890651
18812761,SAME_AS,18890654
18812762,SAME_AS,18890655
18812763,SAME_AS,18890656
18812764,SAME_AS,18890657
18812765,SAME_AS,18890658
18780056,SAME_AS,18890661
18810058,SAME_AS,18890661
18780057,SAME_AS,18890662
18810059,SAME_AS,18890662
18781308,SAME_AS,18890664
18811416,SAME_AS,18890664
18782362,SAME_AS,18890665
18812807,SAME_AS,18890665
18782361,SAME_AS,18890667
18812806,SAME_AS,18890667
18570439,SAME_AS,18890668
18782360,SAME_AS,18890668
18812805,SAME_AS,18890668
18811414,SAME_AS,18890669
18570235,SAME_AS,18890670
18780129,SAME_AS,18890670
18810470,SAME_AS,18890670
18780130,SAME_AS,18890671
18810471,SAME_AS,18890671
18810067,SAME_AS,18890675
18782452,SAME_AS,18890675
18782453,SAME_AS,18890676
18810068,SAME_AS,18890676
18571108,SAME_AS,18890677
18810080,SAME_AS,18890677
18810081,SAME_AS,18890678
18780063,SAME_AS,18890678
18810082,SAME_AS,18890679
18780062,SAME_AS,18890679
18810083,SAME_AS,18890680
18780064,SAME_AS,18890680
18810088,SAME_AS,18890681
18780069,SAME_AS,18890681
18810089,SAME_AS,18890682
18810091,SAME_AS,18890683
18780072,SAME_AS,18890683
18810092,SAME_AS,18890684
18780073,SAME_AS,18890684
18780074,SAME_AS,18890685
18810093,SAME_AS,18890685
18570535,SAME_AS,18890686
18810183,SAME_AS,18890686
18810184,SAME_AS,18890687
18780156,SAME_AS,18890687
18782274,SAME_AS,18890688
18812347,SAME_AS,18890688
18782153,SAME_AS,18890689
18812780,SAME_AS,18890689
18812685,SAME_AS,18890690
18812687,SAME_AS,18890692
18812689,SAME_AS,18890693
18812690,SAME_AS,18890694
18812691,SAME_AS,18890695
18812692,SAME_AS,18890696
18812693,SAME_AS,18890697
18810111,SAME_AS,18890699
18780085,SAME_AS,18890699
18811445,SAME_AS,18890700
18781325,SAME_AS,18890700
18810115,SAME_AS,18890701
18780095,SAME_AS,18890701
18571100,SAME_AS,18890703
18780093,SAME_AS,18890703
18810113,SAME_AS,18890703
18570148,SAME_AS,18890704
18810114,SAME_AS,18890704
18810116,SAME_AS,18890705
18780096,SAME_AS,18890705
18810120,SAME_AS,18890706
18572146,SAME_AS,18890707
18810121,SAME_AS,18890707
18780109,SAME_AS,18890708
18810122,SAME_AS,18890708
18810123,SAME_AS,18890709
18570065,SAME_AS,18890711
18781206,SAME_AS,18890711
18811461,SAME_AS,18890711
18571095,SAME_AS,18890712
18781207,SAME_AS,18890712
18570063,SAME_AS,18890716
18390157,SAME_AS,18890716
18810130,SAME_AS,18890716
18780114,SAME_AS,18890716
18780116,SAME_AS,18890717
18810132,SAME_AS,18890717
18570067,SAME_AS,18890717
18812646,SAME_AS,18890720
18780124,SAME_AS,18890721
18810158,SAME_AS,18890726
18810159,SAME_AS,18890727
18810164,SAME_AS,18890728
18780139,SAME_AS,18890728
18780140,SAME_AS,18890729
18810165,SAME_AS,18890729
18810364,SAME_AS,18890730
18570526,SAME_AS,18890731
18780383,SAME_AS,18890731
18810365,SAME_AS,18890731
18810172,SAME_AS,18890734
18780144,SAME_AS,18890734
18810171,SAME_AS,18890735
18780142,SAME_AS,18890735
18570044,SAME_AS,18890736
18780117,SAME_AS,18890736
18810175,SAME_AS,18890736
18810177,SAME_AS,18890737
18780118,SAME_AS,18890737
18780119,SAME_AS,18890739
18810176,SAME_AS,18890739
18571125,SAME_AS,18890743
18571120,SAME_AS,18890746
18812197,SAME_AS,18890746
18782375,SAME_AS,18890746
18782376,SAME_AS,18890747
18812198,SAME_AS,18890747
18571126,SAME_AS,18890748
18780227,SAME_AS,18890748
18812202,SAME_AS,18890748
18780010,SAME_AS,18890750
18810202,SAME_AS,18890750
18780011,SAME_AS,18890751
18810203,SAME_AS,18890751
18780012,SAME_AS,18890752
18810204,SAME_AS,18890752
18780014,SAME_AS,18890753
18810205,SAME_AS,18890753
18810206,SAME_AS,18890754
18780015,SAME_AS,18890754
18810207,SAME_AS,18890755
18810212,SAME_AS,18890756
18572072,SAME_AS,18890756
18780178,SAME_AS,18890756
18572183,SAME_AS,18890760
18782187,SAME_AS,18890760
18812382,SAME_AS,18890760
18570564,SAME_AS,18890766
18780182,SAME_AS,18890766
18810230,SAME_AS,18890766
18810231,SAME_AS,18890767
18780183,SAME_AS,18890767
18572267,SAME_AS,18890768
18810232,SAME_AS,18890768
18780193,SAME_AS,18890768
18570455,SAME_AS,18890769
18780194,SAME_AS,18890769
18810233,SAME_AS,18890769
18782454,SAME_AS,18890770
18810258,SAME_AS,18890770
18810435,SAME_AS,18890771
18810437,SAME_AS,18890772
18810438,SAME_AS,18890773
18810439,SAME_AS,18890774
18810240,SAME_AS,18890775
18780203,SAME_AS,18890775
18780204,SAME_AS,18890776
18570574,SAME_AS,18890776
18810241,SAME_AS,18890776
18570152,SAME_AS,18890777
18812799,SAME_AS,18890778
18782181,SAME_AS,18890778
18812800,SAME_AS,18890779
18571941,SAME_AS,18890779
18782183,SAME_AS,18890780
18812801,SAME_AS,18890780
18812802,SAME_AS,18890781
18782184,SAME_AS,18890781
18812803,SAME_AS,18890782
18782185,SAME_AS,18890782
18812804,SAME_AS,18890783
18780335,SAME_AS,18890789
18810319,SAME_AS,18890789
18780222,SAME_AS,18890791
18572388,SAME_AS,18890792
18780223,SAME_AS,18890792
18810256,SAME_AS,18890792
18780468,SAME_AS,18890793
18810274,SAME_AS,18890793
18810275,SAME_AS,18890794
18571551,SAME_AS,18890794
18780469,SAME_AS,18890794
18810276,SAME_AS,18890795
18810277,SAME_AS,18890796
18810285,SAME_AS,18890800
18780245,SAME_AS,18890801
18810286,SAME_AS,18890801
18780247,SAME_AS,18890802
18810288,SAME_AS,18890802
18780248,SAME_AS,18890803
18810289,SAME_AS,18890803
18810327,SAME_AS,18890805
18780627,SAME_AS,18890806
18810651,SAME_AS,18890806
18780629,SAME_AS,18890808
18810653,SAME_AS,18890808
18810650,SAME_AS,18890809
18780626,SAME_AS,18890809
18780628,SAME_AS,18890810
18810652,SAME_AS,18890810
18810305,SAME_AS,18890811
18810307,SAME_AS,18890812
18780269,SAME_AS,18890812
18811627,SAME_AS,18890813
18781940,SAME_AS,18890813
18811270,SAME_AS,18890816
18780271,SAME_AS,18890816
18811271,SAME_AS,18890817
18780306,SAME_AS,18890824
18810333,SAME_AS,18890824
18780307,SAME_AS,18890825
18810334,SAME_AS,18890825
18810339,SAME_AS,18890826
18780312,SAME_AS,18890826
18780317,SAME_AS,18890827
18810350,SAME_AS,18890827
18810351,SAME_AS,18890828
18810353,SAME_AS,18890829
18780320,SAME_AS,18890829
18810352,SAME_AS,18890830
18780319,SAME_AS,18890830
18810325,SAME_AS,18890831
18780297,SAME_AS,18890831
18810384,SAME_AS,18890834
18571132,SAME_AS,18890834
18781429,SAME_AS,18890835
18812903,SAME_AS,18890835
18780313,SAME_AS,18890837
18810396,SAME_AS,18890837
18570154,SAME_AS,18890837
18810397,SAME_AS,18890838
18570155,SAME_AS,18890838
18780314,SAME_AS,18890838
18810399,SAME_AS,18890839
18780316,SAME_AS,18890839
18780367,SAME_AS,18890840
18810412,SAME_AS,18890840
18780369,SAME_AS,18890841
18810413,SAME_AS,18890841
18811659,SAME_AS,18890842
18780370,SAME_AS,18890845
18810414,SAME_AS,18890845
18780391,SAME_AS,18890846
18810426,SAME_AS,18890846
18780390,SAME_AS,18890847
18810427,SAME_AS,18890847
18570486,SAME_AS,18890847
18780392,SAME_AS,18890848
18810428,SAME_AS,18890848
18810430,SAME_AS,18890849
18780394,SAME_AS,18890849
18810851,SAME_AS,18890850
18810852,SAME_AS,18890851
18810853,SAME_AS,18890852
18810854,SAME_AS,18890853
18810543,SAME_AS,18890859
18810544,SAME_AS,18890860
18781642,SAME_AS,18890860
18810454,SAME_AS,18890864
18780410,SAME_AS,18890864
18781353,SAME_AS,18890867
18810464,SAME_AS,18890867
18781355,SAME_AS,18890868
18810465,SAME_AS,18890868
18781356,SAME_AS,18890869
18810466,SAME_AS,18890869
18810467,SAME_AS,18890870
18811469,SAME_AS,18890871
18781241,SAME_AS,18890871
18780416,SAME_AS,18890872
18810472,SAME_AS,18890872
18810473,SAME_AS,18890873
18780417,SAME_AS,18890873
18570288,SAME_AS,18890873
18780418,SAME_AS,18890874
18780419,SAME_AS,18890875
18780420,SAME_AS,18890876
18570675,SAME_AS,18890879
18780421,SAME_AS,18890879
18810487,SAME_AS,18890879
18810488,SAME_AS,18890880
18780422,SAME_AS,18890880
18780423,SAME_AS,18890881
18810489,SAME_AS,18890881
18810490,SAME_AS,18890882
18780424,SAME_AS,18890882
18810491,SAME_AS,18890883
18810572,SAME_AS,18890884
18780528,SAME_AS,18890884
18810574,SAME_AS,18890886
18780530,SAME_AS,18890886
18780531,SAME_AS,18890887
18810575,SAME_AS,18890887
18810576,SAME_AS,18890889
18570616,SAME_AS,18890889
18570537,SAME_AS,18890891
18810506,SAME_AS,18890891
18570544,SAME_AS,18890893
18810509,SAME_AS,18890893
18780442,SAME_AS,18890893
18810522,SAME_AS,18890894
18780447,SAME_AS,18890894
18810523,SAME_AS,18890895
18780448,SAME_AS,18890895
18810545,SAME_AS,18890896
18810546,SAME_AS,18890897
18570750,SAME_AS,18890897
18780479,SAME_AS,18890897
18810547,SAME_AS,18890898
18810548,SAME_AS,18890899
18810549,SAME_AS,18890900
18781079,SAME_AS,18890902
18570461,SAME_AS,18890902
18810559,SAME_AS,18890902
18810562,SAME_AS,18890904
18781082,SAME_AS,18890904
18781083,SAME_AS,18890905
18810563,SAME_AS,18890905
18810564,SAME_AS,18890906
18781084,SAME_AS,18890906
18810565,SAME_AS,18890907
18781085,SAME_AS,18890907
18781086,SAME_AS,18890908
18810566,SAME_AS,18890908
18810577,SAME_AS,18890909
18570315,SAME_AS,18890909
18780498,SAME_AS,18890909
18810578,SAME_AS,18890910
18570140,SAME_AS,18890910
18810587,SAME_AS,18890911
18781753,SAME_AS,18890911
18810588,SAME_AS,18890912
18782367,SAME_AS,18890912
18810596,SAME_AS,18890916
18780516,SAME_AS,18890916
18570709,SAME_AS,18890916
18570708,SAME_AS,18890917
18780517,SAME_AS,18890917
18810597,SAME_AS,18890917
18810602,SAME_AS,18890918
